tweet,token,InSet
alhamdulillah bukan kitten ku nakal anjir sekarang wes sehat kurang vaksin tok alhamdulillah,"['alhamdulillah', 'bukan', 'kitten', 'ku', 'nakal', 'anjir', 'sekarang', 'wes', 'sehat', 'kurang', 'vaksin', 'tok', 'alhamdulillah']",pos
ngopo yik sahabatmu vaksin sek,"['ngopo', 'yik', 'sahabatmu', 'vaksin', 'sek']",neg
sengaja sbnrnya abas tahu gak msk kriteria terima vaksin kan emang kmrn dah terpapar covid mau pencitraan diri biar trlht berani,"['sengaja', 'sbnrnya', 'abas', 'tahu', 'gak', 'msk', 'kriteria', 'terima', 'vaksin', 'kan', 'emang', 'kmrn', 'dah', 'terpapar', 'covid', 'mau', 'pencitraan', 'diri', 'biar', 'trlht', 'berani']",neg
vaksin langsung nongkrong berikut tanggapan ucok baba terkait raffi ahmad,"['vaksin', 'langsung', 'nongkrong', 'berikut', 'tanggapan', 'ucok', 'baba', 'terkait', 'raffi', 'ahmad']",neg
kamu dpt jatah vaksin gratis ga,"['kamu', 'dpt', 'jatah', 'vaksin', 'gratis', 'ga']",pos
perasaan vaksin emg suka kumpul rame sher,"['perasaan', 'vaksin', 'emg', 'suka', 'kumpul', 'rame', 'sher']",pos
vaksin opo,"['vaksin', 'opo']",pos
rame vaksin lah aku mah cuman sibuk kerja sepedaan ama ngegame dasar aku,"['rame', 'vaksin', 'lah', 'aku', 'mah', 'cuman', 'sibuk', 'kerja', 'sepedaan', 'ama', 'ngegame', 'dasar', 'aku']",neg
info vaksin seng model obat gerusan,"['info', 'vaksin', 'seng', 'model', 'obat', 'gerusan']",pos
menolak vaksin yahudi,"['menolak', 'vaksin', 'yahudi']",neg
bangga vaksin bangga jadi anak pki yh bund,"['bangga', 'vaksin', 'bangga', 'jadi', 'anak', 'pki', 'yh', 'bund']",neg
nyuntik vaksin pak jokowi,"['nyuntik', 'vaksin', 'pak', 'jokowi']",pos
se enggaknya raffi ahmad vaksin ibu se indonesia mau vaksin,"['se', 'enggaknya', 'raffi', 'ahmad', 'vaksin', 'ibu', 'se', 'indonesia', 'mau', 'vaksin']",neg
mau vaksin monggo mau nolak monggo segala resiko mu mau servis leptop jasa live streaming bikin lanyart apa bikin jersey bola volly game apa monggo langsung dm aja,"['mau', 'vaksin', 'monggo', 'mau', 'nolak', 'monggo', 'segala', 'resiko', 'mu', 'mau', 'servis', 'leptop', 'jasa', 'live', 'streaming', 'bikin', 'lanyart', 'apa', 'bikin', 'jersey', 'bola', 'volly', 'game', 'apa', 'monggo', 'langsung', 'dm', 'aja']",pos
yg nolak vaksin sinovac kayak punya duit aja beli merk vaksin wqwq,"['yg', 'nolak', 'vaksin', 'sinovac', 'kayak', 'punya', 'duit', 'aja', 'beli', 'merk', 'vaksin', 'wqwq']",pos
gw mau dong vaksin,"['gw', 'mau', 'dong', 'vaksin']",neg
mencapai tujuan indonesia bebas covid perlu masyarakat yg vaksin membentuk kekebalan komunitas melihat efektivitas vaksin tersebut,"['mencapai', 'tujuan', 'indonesia', 'bebas', 'covid', 'perlu', 'masyarakat', 'yg', 'vaksin', 'membentuk', 'kekebalan', 'komunitas', 'melihat', 'efektivitas', 'vaksin', 'tersebut']",pos
yaiyalah nolak la wong vaksin sinovac umur tahun mah dah tahun keatas wkwk,"['yaiyalah', 'nolak', 'la', 'wong', 'vaksin', 'sinovac', 'umur', 'tahun', 'mah', 'dah', 'tahun', 'keatas', 'wkwk']",neg
kalo vaksin yg gratis ngpa swab ngga yg gratis kan lebih mencegah dri mengobati,"['kalo', 'vaksin', 'yg', 'gratis', 'ngpa', 'swab', 'ngga', 'yg', 'gratis', 'kan', 'lebih', 'mencegah', 'dri', 'mengobati']",neg
nonton live streaming pak presiden suntik vaksin aku malah deg degan sampe nangis gak tau,"['nonton', 'live', 'streaming', 'pak', 'presiden', 'suntik', 'vaksin', 'aku', 'malah', 'deg', 'degan', 'sampe', 'nangis', 'gak', 'tau']",pos
tp katanya who mensyaratkan efikasi minimal vaksin cm angka,"['tp', 'katanya', 'who', 'mensyaratkan', 'efikasi', 'minimal', 'vaksin', 'cm', 'angka']",neg
pak bapak disuntik vaksin hari jam brpa pak,"['pak', 'bapak', 'disuntik', 'vaksin', 'hari', 'jam', 'brpa', 'pak']",neg
mana mana vaksin vaksin vaksin baca dengarnya kok duh bukan gimana gimananya masalahnya aku takut disuntik,"['mana', 'mana', 'vaksin', 'vaksin', 'vaksin', 'baca', 'dengarnya', 'kok', 'duh', 'bukan', 'gimana', 'gimananya', 'masalahnya', 'aku', 'takut', 'disuntik']",neg
kira kira kamu mau vaksin,"['kira', 'kira', 'kamu', 'mau', 'vaksin']",neg
trending vaksin kira kira mau enggak divaksin sinovac,"['trending', 'vaksin', 'kira', 'kira', 'mau', 'enggak', 'divaksin', 'sinovac']",pos
woopps pake vaksin sinofuck nya dong,"['woopps', 'pake', 'vaksin', 'sinofuck', 'nya', 'dong']",pos
uji klinis dibandung selese bpom resmi menertbitkan izin edar vaksin sinovac semoga awal baik masa depan lebih baik,"['uji', 'klinis', 'dibandung', 'selese', 'bpom', 'resmi', 'menertbitkan', 'izin', 'edar', 'vaksin', 'sinovac', 'semoga', 'awal', 'baik', 'masa', 'depan', 'lebih', 'baik']",neg
yaa kalo uda vaksin kasian irongmu disogrok,"['yaa', 'kalo', 'uda', 'vaksin', 'kasian', 'irongmu', 'disogrok']",pos
tanya drh nya aja lgsg aja nder drh nya yg mutusin vaksin apa diobatin dulu,"['tanya', 'drh', 'nya', 'aja', 'lgsg', 'aja', 'nder', 'drh', 'nya', 'yg', 'mutusin', 'vaksin', 'apa', 'diobatin', 'dulu']",neg
pendukung jokowi harusnya siap lebih vaksin sbg bentuk kepercayaan nya thd jkw,"['pendukung', 'jokowi', 'harusnya', 'siap', 'lebih', 'vaksin', 'sbg', 'bentuk', 'kepercayaan', 'nya', 'thd', 'jkw']",neg
portal news makin kacau nalar aneh aja logikanya korelasinya dmn antar vaksin dgn alat kelamin,"['portal', 'news', 'makin', 'kacau', 'nalar', 'aneh', 'aja', 'logikanya', 'korelasinya', 'dmn', 'antar', 'vaksin', 'dgn', 'alat', 'kelamin']",pos
msntab pengen suntik vaksin guee,"['msntab', 'pengen', 'suntik', 'vaksin', 'guee']",neg
puluhan ribu vaksin covid tiba semarang jawa tengah vaksin tersebut menunggu didistribusikan surakarta,"['puluhan', 'ribu', 'vaksin', 'covid', 'tiba', 'semarang', 'jawa', 'tengah', 'vaksin', 'tersebut', 'menunggu', 'didistribusikan', 'surakarta']",pos
solo udah vaksin freen bismillah w coba kenyot dulu,"['solo', 'udah', 'vaksin', 'freen', 'bismillah', 'w', 'coba', 'kenyot', 'dulu']",neg
disitu udah vaksin,"['disitu', 'udah', 'vaksin']",pos
bisnis surat keterangan pernah vaksin incoming,"['bisnis', 'surat', 'keterangan', 'pernah', 'vaksin', 'incoming']",neg
yok ndang vaksin yok ben iso ndelok konser e behind the scene ng kroya,"['yok', 'ndang', 'vaksin', 'yok', 'ben', 'iso', 'ndelok', 'konser', 'e', 'behind', 'the', 'scene', 'ng', 'kroya']",pos
happy new normal year nderek dedungo mugi gusti allah swt kerso ngangkat covid saking bumi kanthi wasilah vaksin saha ikhtiar ingkang sampurno mugi gusti allah swt paring kgm bpk ibu nikmat sehat klg sejahtera putra i sholeh hah manfangat fii diin waddunya wal akhiroh,"['happy', 'new', 'normal', 'year', 'nderek', 'dedungo', 'mugi', 'gusti', 'allah', 'swt', 'kerso', 'ngangkat', 'covid', 'saking', 'bumi', 'kanthi', 'wasilah', 'vaksin', 'saha', 'ikhtiar', 'ingkang', 'sampurno', 'mugi', 'gusti', 'allah', 'swt', 'paring', 'kgm', 'bpk', 'ibu', 'nikmat', 'sehat', 'klg', 'sejahtera', 'putra', 'i', 'sholeh', 'hah', 'manfangat', 'fii', 'diin', 'waddunya', 'wal', 'akhiroh']",neg
tahun baru jualan nanas muda vaksin covid lebih untung mana,"['tahun', 'baru', 'jualan', 'nanas', 'muda', 'vaksin', 'covid', 'lebih', 'untung', 'mana']",pos
jadi vaksin gratis kaga sih,"['jadi', 'vaksin', 'gratis', 'kaga', 'sih']",pos
hongaria slovekia italia langsung lakukan vaksin beberapa jam vaksin tiba endonesa tetep euforia kedatangan vaksin sejak desember lha njuk piye ngene ki,"['hongaria', 'slovekia', 'italia', 'langsung', 'lakukan', 'vaksin', 'beberapa', 'jam', 'vaksin', 'tiba', 'endonesa', 'tetep', 'euforia', 'kedatangan', 'vaksin', 'sejak', 'desember', 'lha', 'njuk', 'piye', 'ngene', 'ki']",pos
ngeri kalo pakek vaksin,"['ngeri', 'kalo', 'pakek', 'vaksin']",neg
bukankah sinofak ri nantinya jg beredar vaksin merk lainnya beli bayar sendiri tentunya mandiri tdk yg subsidi keberatankah gajiku umr budhe ku yg usianya diatas thn ku usahakan mandiri dg tenang damai,"['bukankah', 'sinofak', 'ri', 'nantinya', 'jg', 'beredar', 'vaksin', 'merk', 'lainnya', 'beli', 'bayar', 'sendiri', 'tentunya', 'mandiri', 'tdk', 'yg', 'subsidi', 'keberatankah', 'gajiku', 'umr', 'budhe', 'ku', 'yg', 'usianya', 'diatas', 'thn', 'ku', 'usahakan', 'mandiri', 'dg', 'tenang', 'damai']",neg
bu ibu klo nganter vaksin cuma bawa tas fesyun ibunya aja heran aku kok ga,"['bu', 'ibu', 'klo', 'nganter', 'vaksin', 'cuma', 'bawa', 'tas', 'fesyun', 'ibunya', 'aja', 'heran', 'aku', 'kok', 'ga']",neg
skrg tiap mau vaksin nyiapin sgla mcem kek bawa lemari sampe gelas termos buat ngangetin asip dibawa pengalaman g bawa apa eh asipnya abis nyari laktasi jauh bgt trus muntah pas vaksin e ga bawa ganti baju rempong ses,"['skrg', 'tiap', 'mau', 'vaksin', 'nyiapin', 'sgla', 'mcem', 'kek', 'bawa', 'lemari', 'sampe', 'gelas', 'termos', 'buat', 'ngangetin', 'asip', 'dibawa', 'pengalaman', 'g', 'bawa', 'apa', 'eh', 'asipnya', 'abis', 'nyari', 'laktasi', 'jauh', 'bgt', 'trus', 'muntah', 'pas', 'vaksin', 'e', 'ga', 'bawa', 'ganti', 'baju', 'rempong', 'ses']",neg
nah shanghai aja menolak vaksin buatan cina koq indonesia malah beli,"['nah', 'shanghai', 'aja', 'menolak', 'vaksin', 'buatan', 'cina', 'koq', 'indonesia', 'malah', 'beli']",neg
konyol klo gitu rakyat bersatu menolak vaksin yg jelas,"['konyol', 'klo', 'gitu', 'rakyat', 'bersatu', 'menolak', 'vaksin', 'yg', 'jelas']",neg
klo vaksin gak ragu udah fatwa halal semoga indonesia ganti yg,"['klo', 'vaksin', 'gak', 'ragu', 'udah', 'fatwa', 'halal', 'semoga', 'indonesia', 'ganti', 'yg']",neg
pemerintah berupaya menyediakan vaksin covid seluruh masyarakat cuma cuma vaksin kaitannya keanggotaan bpjs pemerintah menunggu tahapan ilmiah bpom lalu segera menyelenggarakan vaksinasi massal,"['pemerintah', 'berupaya', 'menyediakan', 'vaksin', 'covid', 'seluruh', 'masyarakat', 'cuma', 'cuma', 'vaksin', 'kaitannya', 'keanggotaan', 'bpjs', 'pemerintah', 'menunggu', 'tahapan', 'ilmiah', 'bpom', 'lalu', 'segera', 'menyelenggarakan', 'vaksinasi', 'massal']",neg
disuntik vaksin covid malah jadi titan giman v,"['disuntik', 'vaksin', 'covid', 'malah', 'jadi', 'titan', 'giman', 'v']",neg
mau vaksin kan artinya ngabisin stok pcr swab rapid biar ga rugi,"['mau', 'vaksin', 'kan', 'artinya', 'ngabisin', 'stok', 'pcr', 'swab', 'rapid', 'biar', 'ga', 'rugi']",neg
jujur sy gak percaya klo jokowi bener disuntik vaksin cina,"['jujur', 'sy', 'gak', 'percaya', 'klo', 'jokowi', 'bener', 'disuntik', 'vaksin', 'cina']",neg
kalau wajib brti sanksi bila tdk mau melakukan vaksin gmn dok soalnya byk org yg anti vaksin,"['kalau', 'wajib', 'brti', 'sanksi', 'bila', 'tdk', 'mau', 'melakukan', 'vaksin', 'gmn', 'dok', 'soalnya', 'byk', 'org', 'yg', 'anti', 'vaksin']",pos
adela is an admin now udah slese vaksin disuru jd panitia,"['adela', 'is', 'an', 'admin', 'now', 'udah', 'slese', 'vaksin', 'disuru', 'jd', 'panitia']",pos
maemnya dryfood sama wetfood aja kak yg jelas steril vaksin obat cacing rutin faktor penting dlm proses glow up nya majikan,"['maemnya', 'dryfood', 'sama', 'wetfood', 'aja', 'kak', 'yg', 'jelas', 'steril', 'vaksin', 'obat', 'cacing', 'rutin', 'faktor', 'penting', 'dlm', 'proses', 'glow', 'up', 'nya', 'majikan']",pos
langsung cek buku vaksin,"['langsung', 'cek', 'buku', 'vaksin']",neg
beritain vaksin dateng sekarang biar nga takut buat dateng tps besok guys,"['beritain', 'vaksin', 'dateng', 'sekarang', 'biar', 'nga', 'takut', 'buat', 'dateng', 'tps', 'besok', 'guys']",neg
wadidaw kimia farma bang efek uym sama vaksin keknya,"['wadidaw', 'kimia', 'farma', 'bang', 'efek', 'uym', 'sama', 'vaksin', 'keknya']",pos
kaya mesen antrian buat beli vaksin teruji klinis miskin persiapan mesen kain kafan jaga jaga kalau tiba tiba kritis negara tutup mata ga perlu ngrepotin negara,"['kaya', 'mesen', 'antrian', 'buat', 'beli', 'vaksin', 'teruji', 'klinis', 'miskin', 'persiapan', 'mesen', 'kain', 'kafan', 'jaga', 'jaga', 'kalau', 'tiba', 'tiba', 'kritis', 'negara', 'tutup', 'mata', 'ga', 'perlu', 'ngrepotin', 'negara']",pos
aku cinta vaksin,"['aku', 'cinta', 'vaksin']",neg
vaksin langsung diditribusi dipake buat butuh kasus turun drastis hidup normal mantab,"['vaksin', 'langsung', 'diditribusi', 'dipake', 'buat', 'butuh', 'kasus', 'turun', 'drastis', 'hidup', 'normal', 'mantab']",pos
yakin nih vaksin nya udah aman kasian nakes kalo dijadikan percobaan,"['yakin', 'nih', 'vaksin', 'nya', 'udah', 'aman', 'kasian', 'nakes', 'kalo', 'dijadikan', 'percobaan']",neg
selamat datang vaksin njenengan aja divaksin ndak usah,"['selamat', 'datang', 'vaksin', 'njenengan', 'aja', 'divaksin', 'ndak', 'usah']",neg
rutin obat cacing vaksin kok mas,"['rutin', 'obat', 'cacing', 'vaksin', 'kok', 'mas']",neg
alhamdulillah akhirnya vaksin covid gratis dijepang,"['alhamdulillah', 'akhirnya', 'vaksin', 'covid', 'gratis', 'dijepang']",neg
uu lebih efektif vaksin,"['uu', 'lebih', 'efektif', 'vaksin']",pos
semoga situasi segera normal rencana pemerintah memberikan vaksin covid waktu dekat terealisasi tahun depan menjadi tahun kebangkitan khususnya dunia pariwiata perhotelan harap grace cc,"['semoga', 'situasi', 'segera', 'normal', 'rencana', 'pemerintah', 'memberikan', 'vaksin', 'covid', 'waktu', 'dekat', 'terealisasi', 'tahun', 'depan', 'menjadi', 'tahun', 'kebangkitan', 'khususnya', 'dunia', 'pariwiata', 'perhotelan', 'harap', 'grace', 'cc']",pos
vaksin covid terbukti investor kemudian mengambil uang merekeka gold market maupun forex menunggu vaksin keluarkan edar makanya harga emas turun,"['vaksin', 'covid', 'terbukti', 'investor', 'kemudian', 'mengambil', 'uang', 'merekeka', 'gold', 'market', 'maupun', 'forex', 'menunggu', 'vaksin', 'keluarkan', 'edar', 'makanya', 'harga', 'emas', 'turun']",neg
wuhan selesai vaksin indonesia ngotot btw emang indonesia udah neliti virus sendiri ngikut who,"['wuhan', 'selesai', 'vaksin', 'indonesia', 'ngotot', 'btw', 'emang', 'indonesia', 'udah', 'neliti', 'virus', 'sendiri', 'ngikut', 'who']",neg
sinovac kan wkwkwk vaksin awal tahun mimpi belaka,"['sinovac', 'kan', 'wkwkwk', 'vaksin', 'awal', 'tahun', 'mimpi', 'belaka']",neg
divaksin minim berat gr tp vaksin dikasih obat cacing minggu sebelumnya biar ps vaksin sehat,"['divaksin', 'minim', 'berat', 'gr', 'tp', 'vaksin', 'dikasih', 'obat', 'cacing', 'minggu', 'sebelumnya', 'biar', 'ps', 'vaksin', 'sehat']",pos
rencananya bansos tahun depan semasif tahun fokus pemerintah sesuai instruksi presiden joko widodo pemulihan kegiatan ekonomi amp bagaimana mengadakan vaksin katanya cc,"['rencananya', 'bansos', 'tahun', 'depan', 'semasif', 'tahun', 'fokus', 'pemerintah', 'sesuai', 'instruksi', 'presiden', 'joko', 'widodo', 'pemulihan', 'kegiatan', 'ekonomi', 'amp', 'bagaimana', 'mengadakan', 'vaksin', 'katanya', 'cc']",neg
propenyor harga vaksin ditentukan demand and suply gak baca fakta,"['propenyor', 'harga', 'vaksin', 'ditentukan', 'demand', 'and', 'suply', 'gak', 'baca', 'fakta']",pos
vaksin ampuh hempas corona for order dm,"['vaksin', 'ampuh', 'hempas', 'corona', 'for', 'order', 'dm']",pos
konspirasi vaksin laku,"['konspirasi', 'vaksin', 'laku']",neg
ka klo vaksin d puskeswan solo brapa,"['ka', 'klo', 'vaksin', 'd', 'puskeswan', 'solo', 'brapa']",neg
buat vaksin kak,"['buat', 'vaksin', 'kak']",pos
ka maaf jbjb kalo vaksin d puskeswan solo brapa,"['ka', 'maaf', 'jbjb', 'kalo', 'vaksin', 'd', 'puskeswan', 'solo', 'brapa']",pos
klo vaksin berapaan ka d puskeswan,"['klo', 'vaksin', 'berapaan', 'ka', 'd', 'puskeswan']",pos
abis vaksin lemes mlungker terus nih anabul,"['abis', 'vaksin', 'lemes', 'mlungker', 'terus', 'nih', 'anabul']",neg
halo kak maaf mau tanya antri onlinenya lewat mana sama mau tanya kisaran harga vaksin kitten mandinya,"['halo', 'kak', 'maaf', 'mau', 'tanya', 'antri', 'onlinenya', 'lewat', 'mana', 'sama', 'mau', 'tanya', 'kisaran', 'harga', 'vaksin', 'kitten', 'mandinya']",neg
nangis setengah hari grgr vaksin tt pas pms ngeringik ngeringik kayak keponakan umur bln habis diimunisasi bgt,"['nangis', 'setengah', 'hari', 'grgr', 'vaksin', 'tt', 'pas', 'pms', 'ngeringik', 'ngeringik', 'kayak', 'keponakan', 'umur', 'bln', 'habis', 'diimunisasi', 'bgt']",pos
vaksin china diandalkan,"['vaksin', 'china', 'diandalkan']",neg
emang dibikin kan biar vaksin isa laku,"['emang', 'dibikin', 'kan', 'biar', 'vaksin', 'isa', 'laku']",neg
nganterik kucing dokter buat vaksin scabies semoga sembuh dehh,"['nganterik', 'kucing', 'dokter', 'buat', 'vaksin', 'scabies', 'semoga', 'sembuh', 'dehh']",neg
banyak banget orang anti vaksin al indo,"['banyak', 'banget', 'orang', 'anti', 'vaksin', 'al', 'indo']",pos
akhirnya beratmu udah sampe kg vaksin,"['akhirnya', 'beratmu', 'udah', 'sampe', 'kg', 'vaksin']",neg
otaknya bosok tega jual vaksin palsu tega mencelakakan anak anak duit,"['otaknya', 'bosok', 'tega', 'jual', 'vaksin', 'palsu', 'tega', 'mencelakakan', 'anak', 'anak', 'duit']",neg
badan intelejen bikin vaksin covid polisi minta dana buat pulihkan ekonomi negara main ngapain sih,"['badan', 'intelejen', 'bikin', 'vaksin', 'covid', 'polisi', 'minta', 'dana', 'buat', 'pulihkan', 'ekonomi', 'negara', 'main', 'ngapain', 'sih']",neg
si sayang udah vaksin,"['si', 'sayang', 'udah', 'vaksin']",pos
mungkin pd saatnya semua terpapar nakes tenaga kesehatan sangat wajar tiap hari berjibaku pasien sekarang mau menghindar cara apa disiplin dgn protokol kesehatan,"['mungkin', 'pd', 'saatnya', 'semua', 'terpapar', 'nakes', 'tenaga', 'kesehatan', 'sangat', 'wajar', 'tiap', 'hari', 'berjibaku', 'pasien', 'sekarang', 'mau', 'menghindar', 'cara', 'apa', 'disiplin', 'dgn', 'protokol', 'kesehatan']",neg
vaksin corona dah ditemukan tp kok ga trending,"['vaksin', 'corona', 'dah', 'ditemukan', 'tp', 'kok', 'ga', 'trending']",neg
valid berdoa sama sama semoga vaksin virus segera ketemu semua segera normal,"['valid', 'berdoa', 'sama', 'sama', 'semoga', 'vaksin', 'virus', 'segera', 'ketemu', 'semua', 'segera', 'normal']",neg
sebenarnya berani beli baju dress busui all size bener bener gk pd pake baju potongan karna perut membuncit tp aku gk tahan beli rok siapa tau kepake pas vaksin baby w dasar aku,"['sebenarnya', 'berani', 'beli', 'baju', 'dress', 'busui', 'all', 'size', 'bener', 'bener', 'gk', 'pd', 'pake', 'baju', 'potongan', 'karna', 'perut', 'membuncit', 'tp', 'aku', 'gk', 'tahan', 'beli', 'rok', 'siapa', 'tau', 'kepake', 'pas', 'vaksin', 'baby', 'w', 'dasar', 'aku']",pos
suntik vaksin covid,"['suntik', 'vaksin', 'covid']",pos
semoga punya vaksin sendiri bukan luar,"['semoga', 'punya', 'vaksin', 'sendiri', 'bukan', 'luar']",neg
presiden jokowi produksi vaksin corona sendiri impor target akhir tahun berita kompas tv juni wib,"['presiden', 'jokowi', 'produksi', 'vaksin', 'corona', 'sendiri', 'impor', 'target', 'akhir', 'tahun', 'berita', 'kompas', 'tv', 'juni', 'wib']",neg
well virus belom kelar ga tau kelar kapan kalo belom vaksin anti virus obat jadi yok gpp mau keluar sih seriusan gpp jaga jarak bnyk yg suka lupa jaga jarak ga pake masker soalnya,"['well', 'virus', 'belom', 'kelar', 'ga', 'tau', 'kelar', 'kapan', 'kalo', 'belom', 'vaksin', 'anti', 'virus', 'obat', 'jadi', 'yok', 'gpp', 'mau', 'keluar', 'sih', 'seriusan', 'gpp', 'jaga', 'jarak', 'bnyk', 'yg', 'suka', 'lupa', 'jaga', 'jarak', 'ga', 'pake', 'masker', 'soalnya']",neg
mengandung vaksin microcip g pengendali umat manusia,"['mengandung', 'vaksin', 'microcip', 'g', 'pengendali', 'umat', 'manusia']",neg
the new normal sepertinya dunia termasuk pemerintah indonesia sedangan mempersiapkan skenario the new normal berdamai covid menyadari proses penemuan vaksin varian corona jenis,"['the', 'new', 'normal', 'sepertinya', 'dunia', 'termasuk', 'pemerintah', 'indonesia', 'sedangan', 'mempersiapkan', 'skenario', 'the', 'new', 'normal', 'berdamai', 'covid', 'menyadari', 'proses', 'penemuan', 'vaksin', 'varian', 'corona', 'jenis']",pos
vaksin ae durung enek pasien e wes enek sing wkwkw emg sakjosse,"['vaksin', 'ae', 'durung', 'enek', 'pasien', 'e', 'wes', 'enek', 'sing', 'wkwkw', 'emg', 'sakjosse']",neg
kalau udh vaksin ngapain lockdown ae cengkeh nastar,"['kalau', 'udh', 'vaksin', 'ngapain', 'lockdown', 'ae', 'cengkeh', 'nastar']",neg
ngerti aku rung nyinggung tekan vaksin bidang medis sing tak maksud bahaya covid neng awakmu karo pekerja medis sing kualahan ngurusi pasien nek babagan vaksin mbok akuo yo emoh disuntik vaksin sing ra jelas,"['ngerti', 'aku', 'rung', 'nyinggung', 'tekan', 'vaksin', 'bidang', 'medis', 'sing', 'tak', 'maksud', 'bahaya', 'covid', 'neng', 'awakmu', 'karo', 'pekerja', 'medis', 'sing', 'kualahan', 'ngurusi', 'pasien', 'nek', 'babagan', 'vaksin', 'mbok', 'akuo', 'yo', 'emoh', 'disuntik', 'vaksin', 'sing', 'ra', 'jelas']",neg
aku rung nyinggung neng vaksin aku mung ngemasalahke opini publik sing menggangap corona ki ora berbahaya terutama bidang medis,"['aku', 'rung', 'nyinggung', 'neng', 'vaksin', 'aku', 'mung', 'ngemasalahke', 'opini', 'publik', 'sing', 'menggangap', 'corona', 'ki', 'ora', 'berbahaya', 'terutama', 'bidang', 'medis']",pos
reposted from satu konten edukatif nan inspiratif bersama arnold meka sang pakar terapi pikiran dengarkan bawah sadar tema vaksin mental,"['reposted', 'from', 'satu', 'konten', 'edukatif', 'nan', 'inspiratif', 'bersama', 'arnold', 'meka', 'sang', 'pakar', 'terapi', 'pikiran', 'dengarkan', 'bawah', 'sadar', 'tema', 'vaksin', 'mental']",pos
